REGIAO:;SE;;;;;;;;;;;;;;;;;
UF:;SP;;;;;;;;;;;;;;;;;
ESTACAO:;LINS;;;;;;;;;;;;;;;;;
CODIGO (WMO):;A727;;;;;;;;;;;;;;;;;
LATITUDE:;-21,66611111;;;;;;;;;;;;;;;;;
LONGITUDE:;-49,73472221;;;;;;;;;;;;;;;;;
ALTITUDE:;460,65;;;;;;;;;;;;;;;;;
DATA DE FUNDACAO:;20/09/2006;;;;;;;;;;;;;;;;;
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
19/03/2024;0200 UTC;0;959,7;960,3;959,7;;26,4;21,2;27,8;26,4;21,3;20,6;73;65;73;199;4,5;2,5
19/03/2024;0300 UTC;0;959,3;959,7;959,3;;26,2;21,2;26,4;26,2;21,3;21,2;74;73;74;191;4,5;1,6
19/03/2024;0400 UTC;0;959,1;959,3;959,1;;26,2;21,8;26,3;26,1;21,8;21,2;77;74;77;181;3,2;0,5
19/03/2024;0500 UTC;0;959,1;959,2;958,9;;26,2;21,8;26,5;26,2;22;21,8;77;76;77;224;2,6;0
19/03/2024;0600 UTC;0;959;959,1;958,8;;25,4;22;26,2;25,4;22,1;21,8;82;77;82;9;1,2;0,1
19/03/2024;0700 UTC;0;959;959,2;959;;25,4;22,4;25,4;25,3;22,4;22;83;82;83;271;0,9;0
19/03/2024;0800 UTC;0;959,4;959,4;958,9;;24,3;21,7;25,4;24,3;22,4;21,7;86;83;86;9;1,9;0,1
19/03/2024;0900 UTC;0;959,8;959,8;959,4;;24,2;21,9;24,3;24,1;21,9;21,7;87;86;87;110;1,8;0
19/03/2024;1000 UTC;0;960,4;960,4;959,8;112,1;26;22,9;26;24,2;22,9;21,9;87;83;83;134;0;0
19/03/2024;1100 UTC;0;961;961,1;960,4;936,2;27,5;21,6;27,8;26;22,8;21,6;83;70;71;144;2,8;1,5
19/03/2024;1200 UTC;0;961,2;961,2;961;2009,4;30,2;22;30,2;27,5;22,6;21,5;72;61;62;130;3,4;1
19/03/2024;1300 UTC;0,2;960,9;961,2;960,8;2621,1;31,5;21,4;31,7;29,9;22,4;21,3;63;55;55;174;4;1,7
19/03/2024;1400 UTC;0;960,4;960,9;960,4;2377,4;33,3;21,4;33,3;31,1;22,1;20,8;57;50;50;118;3,6;1,1
19/03/2024;1500 UTC;0;959,5;960,4;959,5;2408,3;32,8;20,7;34,6;31,9;21,4;19,8;53;42;49;64;3,2;0,9
19/03/2024;1600 UTC;0;958,1;959,5;958,1;1905,7;34,3;19,8;35,4;32,7;21,4;19,6;51;41;43;282;2,8;0,6
19/03/2024;1700 UTC;0;956,5;958,1;956,5;2999,9;34;20;36,3;33,8;21,1;18,8;44;39;44;272;4,6;1,4
19/03/2024;1800 UTC;0;955,6;956,5;955,6;1990,7;34,8;19,2;35,4;33,2;19,9;18,6;45;38;40;250;4,2;0,8
19/03/2024;1900 UTC;0;955,2;955,6;955,2;529;32,9;19,6;34,7;32,6;21,2;19,1;51;40;46;271;4,2;0,6
19/03/2024;2000 UTC;0;955,8;955,8;955,2;368,3;33;21;33,6;32,7;22,2;19,4;54;44;49;173;3,7;1,7
19/03/2024;2100 UTC;0;956,9;956,9;955,8;113,8;32,2;21,1;33;32,2;21,4;20,9;53;49;52;177;3,1;0,9
19/03/2024;2200 UTC;0;958;958,1;956,9;;25,5;19,9;32,3;25,5;21,7;18,9;71;52;71;313;9,4;2,3
19/03/2024;2300 UTC;0;959,1;959,2;958;3,4;25;21,6;25,4;23,7;22;19,5;86;71;81;125;6,3;1,6
20/03/2024;0000 UTC;0;959,3;959,6;959;;23,4;21,4;25;23,2;21,6;20,8;89;80;89;336;8,4;0
20/03/2024;0100 UTC;0;959,5;960,2;959;;24,8;21,7;24,9;23,5;22,5;21,5;89;83;83;212;4,7;2
20/03/2024;0200 UTC;0;961,7;961,7;959,3;0,4;22,8;21,1;24,8;22,7;21,7;20,9;90;82;90;177;7,4;3,9
20/03/2024;0300 UTC;0;960,5;961,7;960,5;;22,8;21,3;22,8;22,2;21,3;20,7;91;90;91;106;8,4;1
20/03/2024;0400 UTC;0;958,6;960,5;958,6;;22,6;21,1;22,9;22,6;21,4;21,1;91;91;91;55;6,1;1,9
20/03/2024;0500 UTC;0;957,2;958,5;957,2;;22,5;20,7;22,6;22,5;21,1;20,7;91;90;90;19;6,2;1,8
20/03/2024;0600 UTC;0;956,9;957,2;956,8;;22,7;21;22,7;22,4;21;20,7;90;90;90;333;5,2;0,1
20/03/2024;0700 UTC;0;956,6;957;956,6;;23;21,4;23;22,7;21,4;21;91;90;91;136;1,2;0
20/03/2024;0800 UTC;0;957;957;956,5;;23,1;21,5;23,2;22,8;21,5;21,2;91;91;91;168;0,9;0
20/03/2024;0900 UTC;0;957,4;957,4;957;;22,9;21,2;23,1;22,9;21,5;21,2;91;90;90;163;1,5;0,1
20/03/2024;1000 UTC;0;958;958;957,4;142,4;23,4;21,7;23,4;22,8;21,7;21,2;90;90;90;166;1,3;0,1
20/03/2024;1100 UTC;0;958,8;958,8;958;1017,3;25,3;22,1;25,3;23,4;22,3;21,6;90;83;83;137;1,6;0,4
20/03/2024;1200 UTC;0,2;959,1;959,1;958,8;2035,1;27,3;21,7;27,3;25,3;22,2;21,1;83;71;71;45;2,8;0,5
20/03/2024;1300 UTC;0;958,9;959,3;958,9;2709,6;28,7;21,6;28,7;27,3;21,9;20,7;72;65;66;355;3,4;0,3
20/03/2024;1400 UTC;0;958,6;958,9;958,6;3182,3;30,5;21,7;30,5;28,7;22,9;20,6;66;58;59;41;2,7;0,3
20/03/2024;1500 UTC;0;958;958,6;958;3465;31,1;20,8;31,5;29,9;22,1;20,3;61;53;54;11;2,7;0,5
20/03/2024;1600 UTC;0;957,3;958;957,3;3389,5;32,1;20,8;32,3;30,8;22,5;20;58;50;51;348;3,1;0,3
20/03/2024;1700 UTC;0;956,5;957,3;956,5;3322,6;33,5;21,1;33,8;32,2;22,3;19,5;54;46;48;352;3,6;0,4
20/03/2024;1800 UTC;0;955,5;956,5;955,5;2162,8;33,2;21,1;33,4;31,4;21,8;20,1;54;47;49;319;3;0,7
20/03/2024;1900 UTC;0;954,9;955,5;954,8;1877,1;32,7;20,8;34;32,1;21,3;18,9;51;44;50;33;3,6;0,8
20/03/2024;2000 UTC;0;954,6;954,9;954,6;456,3;31,9;21,3;33;31,8;21,3;20;54;47;53;350;3,3;0,6
20/03/2024;2100 UTC;0;955,4;955,4;954,6;151,3;30,1;22,4;32,1;30,1;22,5;20,5;64;51;64;26;3,6;0,5
20/03/2024;2200 UTC;0;956,2;956,2;955,4;;28,9;22;30,1;28,9;22,5;22;68;64;66;30;2,5;0
20/03/2024;2300 UTC;0;957,2;957,2;956,2;;28,3;21,6;28,9;28,1;22;21,6;69;66;67;37;1,3;0
21/03/2024;0000 UTC;0;958,1;958,1;957,2;;27,4;22,2;28,3;27,3;22,3;21,6;73;67;73;67;0,2;0
21/03/2024;0100 UTC;0;958,3;958,4;958;;27,4;21,8;27,8;27,1;22,3;21,6;75;69;72;68;0;0
21/03/2024;0200 UTC;0;958,1;958,3;958;;26,8;21,3;27,6;26,8;21,8;21,3;73;70;72;335;1,2;0
21/03/2024;0300 UTC;0;957,9;958,2;957,9;;25,9;21,8;26,8;25,9;21,9;21,4;78;72;78;48;0;0
21/03/2024;0400 UTC;0;957,7;957,9;957,7;;25,4;21,9;26,1;25,4;21,9;21,5;81;77;81;114;1,3;0
21/03/2024;0500 UTC;0;957,4;957,7;957,4;;25,2;22,3;25,7;25,2;22,3;21,9;84;81;84;347;0;0
21/03/2024;0600 UTC;0;956,8;957,4;956,8;;24,8;22,2;25,3;24,8;22,4;22,2;86;84;86;16;1,2;0
21/03/2024;0700 UTC;0;956,7;956,8;956,6;;24,6;22,1;24,8;24,5;22,2;22,1;86;86;86;68;2;0
21/03/2024;0800 UTC;0;957,3;957,3;956,7;;24,2;22;24,6;24,1;22,1;21,8;87;86;87;357;1,9;0
21/03/2024;0900 UTC;0;958,1;958,1;957,3;;24;21,7;24,4;24;22,1;21,7;87;87;87;14;1,8;0,1
21/03/2024;1000 UTC;0;958,7;958,7;958;144,3;24,5;22,2;24,6;23,9;22,3;21,6;88;87;87;33;1,9;0,4
21/03/2024;1100 UTC;0;959,5;959,5;958,7;909,3;27;22,6;27;24,5;22,9;22,2;87;77;77;339;3,5;0,7
21/03/2024;1200 UTC;0;959,8;959,9;959,5;1622;29,3;22,9;29,4;26,8;23,2;22,1;77;68;68;339;4,1;1,1
21/03/2024;1300 UTC;0;960;960;959,7;2454,3;31,1;22,9;31,3;29,1;23,6;22,1;69;61;62;328;5,3;1,5
21/03/2024;1400 UTC;0;959,5;960;959,5;2964;32,7;23;32,7;30,8;23,9;22;64;56;57;316;5,9;1,9
21/03/2024;1500 UTC;0;958,8;959,5;958,8;2720,1;33,7;21,7;33,8;31,4;23,3;21,5;59;49;50;326;6,5;1,8
21/03/2024;1600 UTC;0;956,9;958,8;956,9;3176,5;33,7;20,9;34,5;33;22,4;20,5;52;46;47;333;6,3;1,4
21/03/2024;1700 UTC;0;955,6;956,9;955,6;2618,9;34,1;20,6;34,6;33,1;21,8;19,9;49;44;45;330;5,4;1,3
21/03/2024;1800 UTC;0;955,1;955,6;954,8;2539;34,2;20,8;35,1;34;21,7;20,2;47;43;46;347;5,4;1,4
21/03/2024;1900 UTC;0;955,6;955,6;954,9;918,2;30,7;20,1;34,3;30,7;21,8;20,1;53;45;53;250;9,4;2,8
21/03/2024;2000 UTC;0;958,4;958,4;955,6;21,7;23,8;21,8;30,7;23,4;21,9;20,1;89;53;89;321;11,1;1,7
21/03/2024;2100 UTC;0;959,4;959,4;958,3;1,7;22,9;21,4;23,8;22,8;21,8;21,1;91;89;91;279;6,9;1,1
21/03/2024;2200 UTC;0;959,7;959,7;959,4;;23,2;21,5;23,2;22,8;21,5;21,2;91;90;90;194;7,8;3,7
21/03/2024;2300 UTC;0;959,4;959,7;959,3;;23,4;21,7;23,4;23;21,7;21,3;90;90;90;173;7;2,8
22/03/2024;0000 UTC;0;959,6;959,6;959,2;;23,7;21,8;23,8;23,4;21,9;21,7;90;89;89;178;5,2;1,1
22/03/2024;0100 UTC;0;960;960,1;959,6;;23,3;21,6;23,7;23,3;21,8;21,5;90;89;90;26;2,8;0,6
22/03/2024;0200 UTC;0;959,6;960;959,6;;23,3;21,7;23,4;23,3;21,7;21,6;91;90;91;10;2,6;0,3
22/03/2024;0300 UTC;0;959,2;959,6;959,2;;23,4;21,8;23,4;23,3;21,8;21,7;91;91;91;5;2,9;0,4
22/03/2024;0400 UTC;0;958,8;959,2;958,8;;23,4;21,8;23,5;23,4;21,9;21,8;91;91;91;7;2,9;0,4
22/03/2024;0500 UTC;0;958,1;958,8;958,1;;23,3;21,8;23,4;23,3;21,9;21,8;91;91;91;16;2,4;0,5
22/03/2024;0600 UTC;0;958,6;958,6;958;;23,3;21,8;23,4;23,3;21,9;21,8;91;91;91;302;3,3;0
22/03/2024;0700 UTC;0;959,2;959,2;958,6;;23,5;22;23,5;23,3;22;21,8;91;91;91;266;0;0
22/03/2024;0800 UTC;0;960;960;959,2;;23,6;22;23,8;23,5;22,3;21,8;91;91;91;196;4,8;1,6
22/03/2024;0900 UTC;0;960,7;960,7;960;;23,6;21,9;23,7;23,6;22;21,9;91;90;90;191;3,5;1,8
22/03/2024;1000 UTC;0;961,6;961,6;960,7;27,1;23,7;21,5;23,7;23,6;21,9;21,5;90;88;88;180;5,2;2,5
22/03/2024;1100 UTC;0;962,5;962,5;961,6;259,3;23,7;21,6;23,9;23,6;21,8;21,5;88;87;88;155;4,8;2,7
22/03/2024;1200 UTC;0;963;963,1;962,5;454,6;23,5;21;23,7;23,3;21,5;20,9;89;85;86;150;7,9;3,3
22/03/2024;1300 UTC;0;963;963,1;962,9;1759,8;25,5;20,9;26;23,5;22;20,9;86;75;75;141;8;4,2
22/03/2024;1400 UTC;0;963,1;963,2;963;1459,9;26,2;21,1;26,2;25,2;21,3;20,7;77;73;74;145;8,5;3,1
22/03/2024;1500 UTC;0;962,6;963,1;962,6;1606,2;26,9;20,5;27,1;26,2;21,2;19,9;74;67;68;135;9,8;2,9
22/03/2024;1600 UTC;0;962,1;962,7;962,1;1302;27,6;20,6;27,6;26,8;20,8;20;68;66;66;134;8,3;2,8
22/03/2024;1700 UTC;0;961,2;962,1;961,2;2259,1;28,3;20,5;28,8;27,5;21;19,7;67;59;63;145;10;4,3
22/03/2024;1800 UTC;0;960,9;961,2;960,8;1884,4;27,6;19,7;29,2;27,6;20,6;19,7;63;58;62;153;10;4,6
22/03/2024;1900 UTC;0;960,7;960,9;960,6;1321,4;27,6;19,5;28,4;27,5;20,3;19,2;63;60;61;152;9,3;4,4
22/03/2024;2000 UTC;0;961,3;961,3;960,7;616;26,5;18,9;27,8;26,5;19,9;18,9;64;61;63;136;10,2;4,1
22/03/2024;2100 UTC;0;961,5;961,5;961,2;188,9;25,3;18,5;26,6;25,3;19;18,4;66;63;66;138;11,8;4,5
22/03/2024;2200 UTC;0;962,4;962,4;961,5;;24,6;17,8;25,3;24,6;18,6;17,6;67;64;66;137;12,1;3,6
22/03/2024;2300 UTC;0;963;963;962,3;;24,1;16,8;24,6;24,1;17,8;16,8;67;64;64;144;11,6;6,2
23/03/2024;0000 UTC;0;963,9;963,9;963;;23,4;16,7;24,1;23,4;16,9;16,7;66;63;66;140;12,2;4,9
23/03/2024;0100 UTC;0;964,1;964,2;963,9;;22,8;16,8;23,4;22,8;16,8;16,6;69;66;69;142;13,5;3,5
23/03/2024;0200 UTC;0;964,1;964,2;963,9;;22,1;16,3;22,8;22,1;16,8;16,2;70;67;70;147;12,2;5,1
23/03/2024;0300 UTC;0;963,9;964,2;963,8;;21,6;15,9;22,1;21,6;16,4;15,9;71;70;70;141;11,2;4,6
23/03/2024;0400 UTC;0;963,6;964;963,5;;21,2;15,9;21,7;21,2;16;15,8;72;70;72;141;11,4;5,1
23/03/2024;0500 UTC;0,2;963,2;963,6;963;;20,9;15,6;21,2;20,9;15,9;15,6;72;71;72;141;11,4;4,7
23/03/2024;0600 UTC;0;962,5;963,2;962,5;;20,6;15,3;20,9;20,6;15,6;15,3;72;71;72;142;10;4,7
23/03/2024;0700 UTC;0;962,8;962,9;962,4;;20,3;15;20,6;20,3;15,3;15;72;71;72;140;9,9;4,3
23/03/2024;0800 UTC;0;962,7;963;962,7;;20,5;15,2;20,5;20,3;15,3;15;72;71;72;142;10,4;4,1
23/03/2024;0900 UTC;0;963,3;963,3;962,7;;20,6;15,3;20,6;20,5;15,4;15,2;72;71;72;145;9,4;3,2
23/03/2024;1000 UTC;0;963,8;963,8;963,3;56,3;20,7;15,2;20,7;20,5;15,4;15,1;72;70;70;139;9,4;3,6
23/03/2024;1100 UTC;0;964,1;964,1;963,8;295,9;21,4;15,6;21,4;20,7;15,6;15;70;69;69;138;8,5;3,3
23/03/2024;1200 UTC;0;964,6;964,7;964,1;973,7;22,7;15,8;22,7;21,4;16;15,3;69;65;65;136;8;3,5
23/03/2024;1300 UTC;0;965;965;964,6;1689;23,7;16,4;23,8;22,5;16,4;15,5;66;62;63;141;9,9;4
23/03/2024;1400 UTC;0;964,9;965,2;964,9;1859,4;24,6;16,3;24,7;23,2;16,7;15,7;64;59;60;139;9;3,9
23/03/2024;1500 UTC;0;964,3;965;964,3;1828,6;25,1;16,7;25,2;24,1;16,8;15,7;62;59;60;139;9,3;4,5
23/03/2024;1600 UTC;0;963,6;964,4;963,6;1655,8;24,7;16,5;25,2;24,6;17,1;16;62;58;60;138;10,1;3,8
23/03/2024;1700 UTC;0;963,2;963,6;963,1;770,4;24,3;16,5;24,9;24,2;16,9;16,3;63;60;62;143;8,5;3,3
23/03/2024;1800 UTC;0;963;963,3;962,9;344,5;22,7;17,2;24,3;22,7;17,2;16,4;71;61;71;135;8,1;3,1
23/03/2024;1900 UTC;0;962,9;963;962,8;514,7;21,8;17,2;22,7;21,7;17,6;17,1;77;71;75;147;9,5;2,8
23/03/2024;2000 UTC;0;962,9;962,9;962,8;139,3;20,9;16,8;21,8;20,9;17,6;16,7;78;74;77;138;8,3;3,2
23/03/2024;2100 UTC;0;963,3;963,3;962,9;41,2;19,8;17,2;20,9;19,8;17,5;16,9;86;77;85;135;7,7;2,6
23/03/2024;2200 UTC;0;963,7;963,8;963,3;;19,8;17,5;19,8;19,6;17,5;17,2;87;85;87;137;6,7;2,5
23/03/2024;2300 UTC;0;964,3;964,3;963,7;;19,6;17,6;19,8;19,6;17,6;17,4;88;87;88;138;6,7;2,4
24/03/2024;0000 UTC;0;964,7;964,7;964,3;;19,7;17,6;19,7;19,6;17,8;17,6;88;88;88;138;8,3;3,6
24/03/2024;0100 UTC;0;964,8;964,9;964,7;;19,6;17,4;19,7;19,6;17,6;17,4;88;87;87;137;8,6;3,3
24/03/2024;0200 UTC;0;964,3;964,8;964,3;;19,3;17,4;19,6;19,3;17,5;17,3;89;87;89;135;9,5;2,3
24/03/2024;0300 UTC;0;963,7;964,3;963,7;;19,2;17,5;19,3;19,2;17,5;17,3;90;89;90;140;6,8;3
24/03/2024;0400 UTC;0;963,2;963,7;963,2;;19,2;17,4;19,2;19,1;17,5;17,3;90;89;89;135;7,7;3,4
24/03/2024;0500 UTC;0;962,7;963,2;962,7;;19,1;17,3;19,2;19,1;17,4;17,3;89;89;89;139;7,7;2,6
24/03/2024;0600 UTC;0;962,4;962,7;962,4;;19,1;17,4;19,1;19;17,4;17,3;90;89;90;144;6,9;2,4
24/03/2024;0700 UTC;0;962,3;962,4;962,3;1,1;19,2;17,5;19,2;19,1;17,5;17,4;90;90;90;136;5,7;1,8
24/03/2024;0800 UTC;0;962,6;962,7;962,3;2,5;19,3;17,4;19,3;19,2;17,5;17,3;90;88;89;145;5,3;1,3
24/03/2024;0900 UTC;0;963,1;963,1;962,6;;19,4;17,4;19,4;19,3;17,4;17,3;89;88;88;144;5;1,9
24/03/2024;1000 UTC;0;963,5;963,5;963,1;40,2;19,3;17,4;19,4;19,3;17,5;17,3;89;88;89;133;4,7;1,8
24/03/2024;1100 UTC;0;963,9;963,9;963,5;159,8;19,3;17,5;19,4;19,2;17,6;17,4;90;89;90;135;5,5;2,3
24/03/2024;1200 UTC;0;964,2;964,2;963,9;271;19,7;18;19,7;19,2;18;17,5;90;89;90;143;5,2;2,1
24/03/2024;1300 UTC;0;964,3;964,3;964,1;1095,4;20,7;18,7;21;19,6;19,1;18;90;88;88;135;5,5;2,6
24/03/2024;1400 UTC;0;964;964,3;964;1118,3;21,5;18,9;21,5;20,6;18,9;18,4;88;85;85;120;7,1;2,7
24/03/2024;1500 UTC;0;963,4;964;963,4;1346,7;22,3;19,2;22,5;21,5;19,5;18,6;85;82;82;110;6,5;1,6
24/03/2024;1600 UTC;0;962,7;963,4;962,7;1553,7;23,6;19,5;23,6;22,3;19,5;18,8;83;77;78;102;7,4;1,4
24/03/2024;1700 UTC;0;961,6;962,7;961,6;1073,2;23,8;19,4;23,8;23;19,4;18,7;78;75;77;102;6;1,9
24/03/2024;1800 UTC;0;961;961,6;961;884,5;24,1;19,3;24,2;23,7;19,6;19,1;77;75;75;118;7,6;2,3
24/03/2024;1900 UTC;0;960,9;961;960,8;1039,9;24,3;19,4;24,6;24;19,7;19,1;75;72;74;118;7,6;2,2
24/03/2024;2000 UTC;0;961,1;961,1;960,9;464,7;23,6;19,7;24,5;23,6;19,7;19,1;78;73;78;134;6,4;2,2
24/03/2024;2100 UTC;0;961;961,1;961;74,1;22,7;19,6;23,6;22,7;19,7;19,5;82;78;82;134;6;1,5
24/03/2024;2200 UTC;0;961,4;961,4;961;;22,2;19,5;22,7;22,2;19,6;19,5;85;82;85;142;4,6;1,6
24/03/2024;2300 UTC;0;962;962;961,4;;22;19,5;22,2;22;19,5;19,4;85;85;85;151;4,9;2,2
25/03/2024;0000 UTC;0;962,2;962,2;962;;21,5;19,1;22;21,5;19,4;19,1;86;85;86;137;6,4;2,5
25/03/2024;0100 UTC;0;962,4;962,4;962,2;;20,9;18,8;21,5;20,9;19,1;18,8;88;86;88;153;5,1;1,8
25/03/2024;0200 UTC;0;962,5;962,6;962,4;;21;18,8;21;20,9;18,9;18,8;88;87;87;143;5,3;2
25/03/2024;0300 UTC;0;962,3;962,5;962,3;;21,2;18,7;21,3;21;18,8;18,7;87;85;85;154;4,3;1,4
25/03/2024;0400 UTC;0;961,9;962,3;961,9;;21,1;18,5;21,2;21;18,7;18,5;87;85;85;153;4,4;1,7
25/03/2024;0500 UTC;0;961,3;961,9;961,3;;21,1;18,6;21,2;21;18,6;18,5;86;85;86;151;4,7;2,2
25/03/2024;0600 UTC;0;960,9;961,3;960,9;;20,7;18,6;21,1;20,7;18,7;18,6;88;86;88;147;4,7;1,5
25/03/2024;0700 UTC;0;960,3;960,9;960,3;;20,4;18,6;20,7;20,4;18,6;18,6;89;88;89;131;6,2;1,8
25/03/2024;0800 UTC;0;960,4;960,5;960,3;;20,2;18,4;20,5;20,2;18,6;18,4;89;89;89;156;5,3;1,1
25/03/2024;0900 UTC;0;960,6;960,7;960,4;;20,2;18,4;20,3;20,1;18,5;18,3;90;89;89;162;3,9;1,8
25/03/2024;1000 UTC;0;961;961;960,6;107,6;20,6;18,6;20,6;20,2;18,7;18,4;89;88;88;164;4,1;1,6
25/03/2024;1100 UTC;0;961,6;961,6;961;907;21,9;18,7;22,1;20,6;19,1;18,7;88;82;82;145;5,9;2,8
25/03/2024;1200 UTC;0;961,9;961,9;961,6;1653,4;24,2;19;24,5;21,9;19,7;18,6;82;73;73;129;6,6;2
25/03/2024;1300 UTC;0;962;962,1;961,9;2289,1;24,6;19,1;26;24,1;20,2;18,8;74;68;71;129;5,5;1
25/03/2024;1400 UTC;0;961,6;962;961,6;2904,5;26,7;19,7;26,8;24,6;20,5;19,1;73;64;65;147;4,2;1,3
25/03/2024;1500 UTC;0;961;961,6;961;2157,4;27,6;19,9;28;26,6;20,3;19,2;65;61;63;114;3,2;0,9
25/03/2024;1600 UTC;0;959,9;961;959,9;2475,2;28;19,2;29,2;27;20,8;19,2;65;58;59;155;4,8;1,4
25/03/2024;1700 UTC;0;958,8;959,9;958,8;2216,4;28,7;19,1;30,4;27,8;20,4;18,8;60;52;56;141;5,4;1,7
25/03/2024;1800 UTC;0;958;958,8;958;2121,9;29,5;18,8;30,2;28,7;19,9;18,4;57;50;53;168;4,5;2,5
25/03/2024;1900 UTC;0;957,5;958;957,5;949,3;29,3;19,1;29,9;29;19,7;18,8;56;53;54;163;4,5;2,6
25/03/2024;2000 UTC;0;957,8;957,8;957,5;217;28,9;18;29,6;28,9;19,6;17,7;55;50;52;158;5,5;1,9
25/03/2024;2100 UTC;0;958,1;958,1;957,8;124,4;27,9;19,5;28,9;27,9;19,6;17,9;61;52;61;160;3,9;0
25/03/2024;2200 UTC;0;958,8;958,8;958,1;;27,2;19,2;27,9;26,9;19,7;19,2;65;61;62;123;1,9;0,1
25/03/2024;2300 UTC;0;959,5;959,5;958,8;;26,4;19,3;27,3;26,4;19,6;19,2;65;61;65;148;2,4;0,6
26/03/2024;0000 UTC;0;960,4;960,4;959,5;;26,2;19,4;26,6;26,1;19,5;19,3;67;64;66;156;3,2;1,4
26/03/2024;0100 UTC;0;960,9;960,9;960,4;;25,6;19,3;26,3;25,6;19,4;19,2;68;65;68;144;3,9;1,7
26/03/2024;0200 UTC;0;961,3;961,3;960,9;;23,6;19,7;25,6;23,6;19,7;19,3;79;68;79;15;4,1;0
26/03/2024;0300 UTC;0;960,9;961,4;960,9;;22,8;20,1;23,6;22,8;20,2;19,7;85;79;85;16;2,8;0
26/03/2024;0400 UTC;0;961;961;960,8;;22,5;20,2;22,8;22,5;20,4;20;87;85;87;163;2,8;0,5
26/03/2024;0500 UTC;0;960,7;961;960,6;;22,2;19,9;22,5;22,2;20,2;19,9;88;87;87;128;2,3;0
26/03/2024;0600 UTC;0;960,4;960,7;960,4;;22,3;19,8;22,5;22,2;20,2;19,8;87;86;86;108;2,6;0,7
26/03/2024;0700 UTC;0;960,2;960,4;960,2;;22;19,7;22,3;21,9;19,8;19,6;87;86;87;123;3,1;0,7
26/03/2024;0800 UTC;0;960,3;960,4;960,1;;22,3;20;22,3;22;20;19,8;87;87;87;134;2,9;0,5
26/03/2024;0900 UTC;0;961,1;961,1;960,3;;22;19,6;22,3;22;20;19,6;87;86;86;126;2,8;0,7
26/03/2024;1000 UTC;0;961,8;961,8;961,1;67,5;22,2;19,5;22,2;22;19,7;19,5;86;85;85;120;3,7;0,8
26/03/2024;1100 UTC;0;962,6;962,6;961,8;268,4;22,1;19,8;22,5;22;19,8;19,4;87;84;87;116;3,5;1,1
26/03/2024;1200 UTC;0;962,8;962,8;962,5;751,3;23,5;20,8;23,5;22,1;20,8;19,8;87;84;84;100;4;1,1
26/03/2024;1300 UTC;0;963;963;962,7;960,3;24,5;20,5;24,7;23,5;21;20,2;84;78;78;37;4,6;1,7
26/03/2024;1400 UTC;0;963;963;962,8;1758,9;26,3;20,3;26,4;24,4;20,7;19,9;79;69;69;78;4,5;1,4
26/03/2024;1500 UTC;0;962,7;963;962,7;2035;27;19,9;27,5;26,1;20,7;19,4;69;64;65;73;5;1,5
26/03/2024;1600 UTC;0;962,1;962,7;962,1;1272,3;26,7;19,5;27,1;26,3;20,4;19,3;68;64;65;85;5;1,4
26/03/2024;1700 UTC;0;961,6;962,1;961,6;766,6;24,7;18,2;26,9;24,7;20,1;18,2;67;65;67;22;6,9;2,5
26/03/2024;1800 UTC;0;961,1;961,6;961,1;301,3;23;20;24,7;22,4;20,4;18,2;85;67;84;125;6,9;0,7
26/03/2024;1900 UTC;0;961;961,2;960,9;388,9;23,2;20,8;23,3;22,5;21;19,8;88;83;86;170;3,3;0,9
26/03/2024;2000 UTC;0;961,2;961,2;960,9;175,3;22,4;19,5;23,3;22,4;20,9;19,5;86;83;84;171;4,1;1,8
26/03/2024;2100 UTC;0;961,3;961,3;960,8;51,6;22,3;19,7;22,4;22,1;19,8;19,3;86;84;86;206;3,2;0
26/03/2024;2200 UTC;0;961,7;961,7;961,2;;21,9;19,3;22,4;21,9;19,8;19,2;86;84;85;127;4,2;1,5
26/03/2024;2300 UTC;0;961,9;962,1;961,7;;21,5;19,4;22,1;21,5;19,6;19,3;88;85;88;156;5,7;1,9
27/03/2024;0000 UTC;0;963;963;961,9;;21,4;19,4;21,5;21,3;19,5;19,3;89;88;89;159;3,6;0,5
27/03/2024;0100 UTC;0;963,2;963,3;962,9;;21,6;19,5;21,7;21,3;19,6;19,3;89;87;88;127;4,5;0
27/03/2024;0200 UTC;0;963,3;963,3;963,2;;21,6;19,6;21,7;21,5;19,6;19,4;88;88;88;117;2,4;0,1
